"Instrument","Fluorophore","Detector","AdjustedY"
"BDFACS Symphony A5","Alexa Fluor 488","561-695/40 680LP",0
"BDFACS Symphony A5","Alexa Fluor 488","561-730/50 699LP",0
"BDFACS Symphony A5","Alexa Fluor 488","561-750/40 735LP",0
"BDFACS Symphony A5","Alexa Fluor 488","561-780/60 750LP",0
"BDFACS Symphony A5","Alexa Fluor 488","561-825/49 800LP",0
"BDFACS Symphony A5","Alexa Fluor 488","637-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 488","637-675/20 665LP",0
"BDFACS Symphony A5","Alexa Fluor 488","637-680/30 680LP",0
"BDFACS Symphony A5","Alexa Fluor 488","637-710/25 699LP",0
"BDFACS Symphony A5","Alexa Fluor 488","637-730/50 720LP",0
"BDFACS Symphony A5","Alexa Fluor 488","637-780/60 750LP",0
"BDFACS Symphony A5","Alexa Fluor 532","355-379/34 365LP",0
"BDFACS Symphony A5","Alexa Fluor 532","355-446/67 425LP",0
"BDFACS Symphony A5","Alexa Fluor 532","355-515/60 495LP",0
"BDFACS Symphony A5","Alexa Fluor 532","355-540/20 535LP",0.027108434
"BDFACS Symphony A5","Alexa Fluor 532","355-585/30 570LP",0.028614458
"BDFACS Symphony A5","Alexa Fluor 532","355-610/30 595LP",0.021084337
"BDFACS Symphony A5","Alexa Fluor 532","355-660/30 645LP",0.004518072
"BDFACS Symphony A5","Alexa Fluor 532","355-695/40 675LP",0
"BDFACS Symphony A5","Alexa Fluor 532","355-736/64 704LP",0
"BDFACS Symphony A5","Alexa Fluor 532","355-809/82 765LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-427/25 415LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-450/40 430LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-470/15 465LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-510/40 495LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-540/20 530LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-576/20 570LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-595/30 585LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-615/25 605LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-680/30 665LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-710/40 690LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-750/40 730LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-785/50 765LP",0
"BDFACS Symphony A5","Alexa Fluor 532","405-845/70 810LP",0
"BDFACS Symphony A5","Alexa Fluor 532","488-510/20 500LP",0.037650602
"BDFACS Symphony A5","Alexa Fluor 532","488-537/32 520LP",1
"BDFACS Symphony A5","Alexa Fluor 532","488-576/20 570LP",0.603915663
"BDFACS Symphony A5","Alexa Fluor 532","488-602/40 585LP",0.703313253
"BDFACS Symphony A5","Alexa Fluor 532","488-660/30 645LP",0.256024096
"BDFACS Symphony A5","Alexa Fluor 532","488-675/20 665LP",0.186746988
"BDFACS Symphony A5","Alexa Fluor 532","488-710/50 685LP",0.120481928
"BDFACS Symphony A5","Alexa Fluor 532","488-750/60 724LP",0.060240964
"BDFACS Symphony A5","Alexa Fluor 532","488-810/79 770LP",0.022590361
"BDFACS Symphony A5","Alexa Fluor 532","561-585/30 570LP",0.209337349
"BDFACS Symphony A5","Alexa Fluor 532","561-602/40 595LP",0.177710843
"BDFACS Symphony A5","Alexa Fluor 532","561-660/30 645LP",0.02560241
"BDFACS Symphony A5","Alexa Fluor 532","561-670/20 665LP",0.009036145
"BDFACS Symphony A5","Alexa Fluor 532","561-695/40 680LP",0.001506024
"BDFACS Symphony A5","Alexa Fluor 532","561-730/50 699LP",0.003012048
"BDFACS Symphony A5","Alexa Fluor 532","561-750/40 735LP",0
"BDFACS Symphony A5","Alexa Fluor 532","561-780/60 750LP",0
"BDFACS Symphony A5","Alexa Fluor 532","561-825/49 800LP",0
"BDFACS Symphony A5","Alexa Fluor 532","637-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 532","637-675/20 665LP",0
"BDFACS Symphony A5","Alexa Fluor 532","637-680/30 680LP",0
"BDFACS Symphony A5","Alexa Fluor 532","637-710/25 699LP",0
"BDFACS Symphony A5","Alexa Fluor 532","637-730/50 720LP",0
"BDFACS Symphony A5","Alexa Fluor 532","637-780/60 750LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-379/34 365LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-446/67 425LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-515/60 495LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-540/20 535LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-585/30 570LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-610/30 595LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-695/40 675LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-736/64 704LP",0
"BDFACS Symphony A5","Alexa Fluor 561","355-809/82 765LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-427/25 415LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-450/40 430LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-470/15 465LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-510/40 495LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-540/20 530LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-576/20 570LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-595/30 585LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-615/25 605LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-680/30 665LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-710/40 690LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-750/40 730LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-785/50 765LP",0
"BDFACS Symphony A5","Alexa Fluor 561","405-845/70 810LP",0
"BDFACS Symphony A5","Alexa Fluor 561","488-510/20 500LP",0
"BDFACS Symphony A5","Alexa Fluor 561","488-537/32 520LP",0
"BDFACS Symphony A5","Alexa Fluor 561","488-576/20 570LP",0.073795181
"BDFACS Symphony A5","Alexa Fluor 561","488-602/40 585LP",0.078313253
"BDFACS Symphony A5","Alexa Fluor 561","488-660/30 645LP",0.042168675
"BDFACS Symphony A5","Alexa Fluor 561","488-675/20 665LP",0.034638554
"BDFACS Symphony A5","Alexa Fluor 561","488-710/50 685LP",0.024096386
"BDFACS Symphony A5","Alexa Fluor 561","488-750/60 724LP",0.013554217
"BDFACS Symphony A5","Alexa Fluor 561","488-810/79 770LP",0.003012048
"BDFACS Symphony A5","Alexa Fluor 561","561-585/30 570LP",1
"BDFACS Symphony A5","Alexa Fluor 561","561-602/40 595LP",0.962349398
"BDFACS Symphony A5","Alexa Fluor 561","561-660/30 645LP",0.207831325
"BDFACS Symphony A5","Alexa Fluor 561","561-670/20 665LP",0.088855422
"BDFACS Symphony A5","Alexa Fluor 561","561-695/40 680LP",0.034638554
"BDFACS Symphony A5","Alexa Fluor 561","561-730/50 699LP",0.06626506
"BDFACS Symphony A5","Alexa Fluor 561","561-750/40 735LP",0.040662651
"BDFACS Symphony A5","Alexa Fluor 561","561-780/60 750LP",0.036144578
"BDFACS Symphony A5","Alexa Fluor 561","561-825/49 800LP",0.013554217
"BDFACS Symphony A5","Alexa Fluor 561","637-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 561","637-675/20 665LP",0
"BDFACS Symphony A5","Alexa Fluor 561","637-680/30 680LP",0
"BDFACS Symphony A5","Alexa Fluor 561","637-710/25 699LP",0
"BDFACS Symphony A5","Alexa Fluor 561","637-730/50 720LP",0
"BDFACS Symphony A5","Alexa Fluor 561","637-780/60 750LP",0
"BDFACS Symphony A5","Alexa Fluor 647","355-379/34 365LP",0
"BDFACS Symphony A5","Alexa Fluor 647","355-446/67 425LP",0
"BDFACS Symphony A5","Alexa Fluor 647","355-515/60 495LP",0
"BDFACS Symphony A5","Alexa Fluor 647","355-540/20 535LP",0
