"Instrument","Fluorophore","Detector","AdjustedY"
"FiveLaser","Alexa Fluor 532",60,0
"FiveLaser","Alexa Fluor 532",61,0
"FiveLaser","Alexa Fluor 532",62,0
"FiveLaser","Alexa Fluor 532",63,0
"FiveLaser","Alexa Fluor 532",64,0
"FiveLaser","Alexa Fluor 546",1,0
"FiveLaser","Alexa Fluor 546",2,0
"FiveLaser","Alexa Fluor 546",3,0
"FiveLaser","Alexa Fluor 546",4,0
"FiveLaser","Alexa Fluor 546",5,0
"FiveLaser","Alexa Fluor 546",6,0
"FiveLaser","Alexa Fluor 546",7,0
"FiveLaser","Alexa Fluor 546",8,0
"FiveLaser","Alexa Fluor 546",9,0.014598623853211
"FiveLaser","Alexa Fluor 546",10,0.00310206422018344
"FiveLaser","Alexa Fluor 546",11,0.000298165137614603
"FiveLaser","Alexa Fluor 546",12,0
"FiveLaser","Alexa Fluor 546",13,0
"FiveLaser","Alexa Fluor 546",14,0
"FiveLaser","Alexa Fluor 546",15,0
"FiveLaser","Alexa Fluor 546",16,0
"FiveLaser","Alexa Fluor 546",17,0
"FiveLaser","Alexa Fluor 546",18,0
"FiveLaser","Alexa Fluor 546",19,0
"FiveLaser","Alexa Fluor 546",20,0
"FiveLaser","Alexa Fluor 546",21,0
"FiveLaser","Alexa Fluor 546",22,0
"FiveLaser","Alexa Fluor 546",23,0
"FiveLaser","Alexa Fluor 546",24,0.0136983944954129
"FiveLaser","Alexa Fluor 546",25,0.00479931192660565
"FiveLaser","Alexa Fluor 546",26,0.00200114678899088
"FiveLaser","Alexa Fluor 546",27,0
"FiveLaser","Alexa Fluor 546",28,0
"FiveLaser","Alexa Fluor 546",29,0
"FiveLaser","Alexa Fluor 546",30,0
"FiveLaser","Alexa Fluor 546",31,0
"FiveLaser","Alexa Fluor 546",32,0
"FiveLaser","Alexa Fluor 546",33,0
"FiveLaser","Alexa Fluor 546",34,0
"FiveLaser","Alexa Fluor 546",35,0
"FiveLaser","Alexa Fluor 546",36,0.0634002293577982
"FiveLaser","Alexa Fluor 546",37,0.0315997706422018
"FiveLaser","Alexa Fluor 546",38,0.0186009174311926
"FiveLaser","Alexa Fluor 546",39,0.00610091743119257
"FiveLaser","Alexa Fluor 546",40,0.00349770642201841
"FiveLaser","Alexa Fluor 546",41,0.00290137614678898
"FiveLaser","Alexa Fluor 546",42,0.000997706422018352
"FiveLaser","Alexa Fluor 546",43,0.000200688073394462
"FiveLaser","Alexa Fluor 546",44,0
"FiveLaser","Alexa Fluor 546",45,0
"FiveLaser","Alexa Fluor 546",46,0
"FiveLaser","Alexa Fluor 546",47,1
"FiveLaser","Alexa Fluor 546",48,0.384501146788991
"FiveLaser","Alexa Fluor 546",49,0.244598623853211
"FiveLaser","Alexa Fluor 546",50,0.0884002293577981
"FiveLaser","Alexa Fluor 546",51,0.0495011467889909
"FiveLaser","Alexa Fluor 546",52,0.0338990825688074
"FiveLaser","Alexa Fluor 546",53,0.0281995412844037
"FiveLaser","Alexa Fluor 546",54,0.00909977064220191
"FiveLaser","Alexa Fluor 546",55,0.00569954128440364
"FiveLaser","Alexa Fluor 546",56,0.0022993119266056
"FiveLaser","Alexa Fluor 546",57,0
"FiveLaser","Alexa Fluor 546",58,0
"FiveLaser","Alexa Fluor 546",59,0
"FiveLaser","Alexa Fluor 546",60,0
"FiveLaser","Alexa Fluor 546",61,0
"FiveLaser","Alexa Fluor 546",62,0
"FiveLaser","Alexa Fluor 546",63,0
"FiveLaser","Alexa Fluor 546",64,0
"FiveLaser","Alexa Fluor 555",1,0
"FiveLaser","Alexa Fluor 555",2,0
"FiveLaser","Alexa Fluor 555",3,0
"FiveLaser","Alexa Fluor 555",4,0
"FiveLaser","Alexa Fluor 555",5,0
"FiveLaser","Alexa Fluor 555",6,0
"FiveLaser","Alexa Fluor 555",7,0
"FiveLaser","Alexa Fluor 555",8,0.00290137614678898
"FiveLaser","Alexa Fluor 555",9,0.0304013761467889
"FiveLaser","Alexa Fluor 555",10,0.00709862385321103
"FiveLaser","Alexa Fluor 555",11,0.00150229357798171
"FiveLaser","Alexa Fluor 555",12,0.000602064220183607
"FiveLaser","Alexa Fluor 555",13,0.000200688073394462
"FiveLaser","Alexa Fluor 555",14,9.74770642201417e-05
"FiveLaser","Alexa Fluor 555",15,9.74770642201417e-05
"FiveLaser","Alexa Fluor 555",16,0
"FiveLaser","Alexa Fluor 555",17,0
"FiveLaser","Alexa Fluor 555",18,0
"FiveLaser","Alexa Fluor 555",19,0
"FiveLaser","Alexa Fluor 555",20,0
"FiveLaser","Alexa Fluor 555",21,0
"FiveLaser","Alexa Fluor 555",22,0
"FiveLaser","Alexa Fluor 555",23,0
"FiveLaser","Alexa Fluor 555",24,0.0265022935779817
"FiveLaser","Alexa Fluor 555",25,0.0118004587155963
"FiveLaser","Alexa Fluor 555",26,0.0100974770642202
"FiveLaser","Alexa Fluor 555",27,0.000997706422018352
"FiveLaser","Alexa Fluor 555",28,0
"FiveLaser","Alexa Fluor 555",29,0
"FiveLaser","Alexa Fluor 555",30,0
"FiveLaser","Alexa Fluor 555",31,0
"FiveLaser","Alexa Fluor 555",32,0
"FiveLaser","Alexa Fluor 555",33,0
"FiveLaser","Alexa Fluor 555",34,0
"FiveLaser","Alexa Fluor 555",35,0.0222993119266056
"FiveLaser","Alexa Fluor 555",36,0.138199541284404
"FiveLaser","Alexa Fluor 555",37,0.0677006880733946
"FiveLaser","Alexa Fluor 555",38,0.0465997706422019
"FiveLaser","Alexa Fluor 555",39,0.014598623853211
"FiveLaser","Alexa Fluor 555",40,0.00919724770642205
"FiveLaser","Alexa Fluor 555",41,0.00729931192660549
"FiveLaser","Alexa Fluor 555",42,0.00290137614678898
"FiveLaser","Alexa Fluor 555",43,0.00150229357798171
"FiveLaser","Alexa Fluor 555",44,0.00110091743119267
"FiveLaser","Alexa Fluor 555",45,0.000699541284403749
"FiveLaser","Alexa Fluor 555",46,0.000498853211009287
"FiveLaser","Alexa Fluor 555",47,1
"FiveLaser","Alexa Fluor 555",48,0.359397935779816
"FiveLaser","Alexa Fluor 555",49,0.264002293577982
"FiveLaser","Alexa Fluor 555",50,0.0815997706422018
"FiveLaser","Alexa Fluor 555",51,0.0490997706422019
"FiveLaser","Alexa Fluor 555",52,0.0331995412844036
"FiveLaser","Alexa Fluor 555",53,0.0263990825688074
"FiveLaser","Alexa Fluor 555",54,0.00909977064220191
"FiveLaser","Alexa Fluor 555",55,0.00569954128440364
"FiveLaser","Alexa Fluor 555",56,0.00240252293577992
"FiveLaser","Alexa Fluor 555",57,0
"FiveLaser","Alexa Fluor 555",58,0
"FiveLaser","Alexa Fluor 555",59,0
"FiveLaser","Alexa Fluor 555",60,0
"FiveLaser","Alexa Fluor 555",61,0
"FiveLaser","Alexa Fluor 555",62,0
"FiveLaser","Alexa Fluor 555",63,0
"FiveLaser","Alexa Fluor 555",64,0
"FiveLaser","Alexa Fluor 561",1,0
"FiveLaser","Alexa Fluor 561",2,0
"FiveLaser","Alexa Fluor 561",3,0
"FiveLaser","Alexa Fluor 561",4,0
"FiveLaser","Alexa Fluor 561",5,0
