"Instrument","Fluorophore","Detector","AdjustedY"
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","488-31",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","488-32",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-10",0.414141414141414
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-11",1
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-12",0.727272727272727
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-13",0.505050505050505
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-14",0.323232323232323
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-15",0.262626262626263
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-16",0.222222222222222
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-17",0.161616161616162
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-18",0.111111111111111
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-19",0.0707070707070707
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-20",0.0505050505050505
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-21",0.0404040404040404
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-22",0.0202020202020202
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-23",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-24",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-25",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-26",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-27",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-28",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-29",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-30",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-31",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-32",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-33",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-34",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","561-35",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-17",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-18",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-19",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-20",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-21",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-22",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-23",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-24",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-25",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-26",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-27",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-28",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-29",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-30",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-31",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-32",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-33",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-34",0
"SonyID700_4L","10-Acetyl-37-dihydroxyphenoxazin","637-35",0
"SonyID700_4L","5-FAM","405-1",0
"SonyID700_4L","5-FAM","405-2",0
"SonyID700_4L","5-FAM","405-3",0
"SonyID700_4L","5-FAM","405-4",0.00444926749864352
"SonyID700_4L","5-FAM","405-5",0.0100922409115572
"SonyID700_4L","5-FAM","405-6",0.0103092783505155
"SonyID700_4L","5-FAM","405-7",0.0074877916440586
"SonyID700_4L","5-FAM","405-8",0.00520889853499729
"SonyID700_4L","5-FAM","405-9",0.00390667390124796
"SonyID700_4L","5-FAM","405-10",0.00271296798697775
"SonyID700_4L","5-FAM","405-11",0.00173629951166576
"SonyID700_4L","5-FAM","405-12",0.0010851871947911
"SonyID700_4L","5-FAM","405-13",0.000651112316874661
"SonyID700_4L","5-FAM","405-14",0.000434074877916441
"SonyID700_4L","5-FAM","405-15",0.00032555615843733
"SonyID700_4L","5-FAM","405-16",0.00021703743895822
"SonyID700_4L","5-FAM","405-17",0
"SonyID700_4L","5-FAM","405-18",0
"SonyID700_4L","5-FAM","405-19",0
"SonyID700_4L","5-FAM","405-20",0
"SonyID700_4L","5-FAM","405-21",0
"SonyID700_4L","5-FAM","405-22",0
"SonyID700_4L","5-FAM","405-23",0
"SonyID700_4L","5-FAM","405-24",0
"SonyID700_4L","5-FAM","405-25",0
"SonyID700_4L","5-FAM","405-26",0
"SonyID700_4L","5-FAM","405-27",0
"SonyID700_4L","5-FAM","405-28",0
"SonyID700_4L","5-FAM","405-29",0
"SonyID700_4L","5-FAM","405-30",0
"SonyID700_4L","5-FAM","405-31",0
"SonyID700_4L","5-FAM","405-32",0
"SonyID700_4L","5-FAM","405-33",0
"SonyID700_4L","5-FAM","405-34",0
"SonyID700_4L","5-FAM","405-35",0
"SonyID700_4L","5-FAM","488-1",0.431578947368421
"SonyID700_4L","5-FAM","488-2",0.978947368421053
"SonyID700_4L","5-FAM","488-3",1
"SonyID700_4L","5-FAM","488-4",0.726315789473684
"SonyID700_4L","5-FAM","488-5",0.505263157894737
"SonyID700_4L","5-FAM","488-6",0.378947368421053
"SonyID700_4L","5-FAM","488-7",0.263157894736842
"SonyID700_4L","5-FAM","488-8",0.168421052631579
"SonyID700_4L","5-FAM","488-9",0.105263157894737
"SonyID700_4L","5-FAM","488-10",0.0631578947368421
"SonyID700_4L","5-FAM","488-11",0.0421052631578947
"SonyID700_4L","5-FAM","488-12",0.031578947368421
"SonyID700_4L","5-FAM","488-13",0.0210526315789474
"SonyID700_4L","5-FAM","488-14",0
"SonyID700_4L","5-FAM","488-15",0
"SonyID700_4L","5-FAM","488-16",0
"SonyID700_4L","5-FAM","488-17",0
"SonyID700_4L","5-FAM","488-18",0
"SonyID700_4L","5-FAM","488-19",0
"SonyID700_4L","5-FAM","488-20",0
"SonyID700_4L","5-FAM","488-21",0
"SonyID700_4L","5-FAM","488-22",0
"SonyID700_4L","5-FAM","488-23",0
"SonyID700_4L","5-FAM","488-24",0
"SonyID700_4L","5-FAM","488-25",0
"SonyID700_4L","5-FAM","488-26",0
"SonyID700_4L","5-FAM","488-27",0
"SonyID700_4L","5-FAM","488-28",0
"SonyID700_4L","5-FAM","488-29",0
"SonyID700_4L","5-FAM","488-30",0
"SonyID700_4L","5-FAM","488-31",0
"SonyID700_4L","5-FAM","488-32",0
"SonyID700_4L","5-FAM","561-10",0
"SonyID700_4L","5-FAM","561-11",0
"SonyID700_4L","5-FAM","561-12",0
"SonyID700_4L","5-FAM","561-13",0
"SonyID700_4L","5-FAM","561-14",0
"SonyID700_4L","5-FAM","561-15",0
"SonyID700_4L","5-FAM","561-16",0
"SonyID700_4L","5-FAM","561-17",0
"SonyID700_4L","5-FAM","561-18",0
"SonyID700_4L","5-FAM","561-19",0
