"Instrument","Fluorophore","Detector","AdjustedY"
"SonyID700_3L","Alexa Fluor 350","488-10",0
"SonyID700_3L","Alexa Fluor 350","488-11",0
"SonyID700_3L","Alexa Fluor 350","488-12",0
"SonyID700_3L","Alexa Fluor 350","488-13",0
"SonyID700_3L","Alexa Fluor 350","488-14",0
"SonyID700_3L","Alexa Fluor 350","488-15",0
"SonyID700_3L","Alexa Fluor 350","488-16",0
"SonyID700_3L","Alexa Fluor 350","488-17",0
"SonyID700_3L","Alexa Fluor 350","488-18",0
"SonyID700_3L","Alexa Fluor 350","488-19",0
"SonyID700_3L","Alexa Fluor 350","488-20",0
"SonyID700_3L","Alexa Fluor 350","488-21",0
"SonyID700_3L","Alexa Fluor 350","488-22",0
"SonyID700_3L","Alexa Fluor 350","488-23",0
"SonyID700_3L","Alexa Fluor 350","488-24",0
"SonyID700_3L","Alexa Fluor 350","488-25",0
"SonyID700_3L","Alexa Fluor 350","488-26",0
"SonyID700_3L","Alexa Fluor 350","488-27",0
"SonyID700_3L","Alexa Fluor 350","488-28",0
"SonyID700_3L","Alexa Fluor 350","488-29",0
"SonyID700_3L","Alexa Fluor 350","488-30",2e-04
"SonyID700_3L","Alexa Fluor 350","488-31",0
"SonyID700_3L","Alexa Fluor 350","488-32",0
"SonyID700_3L","Alexa Fluor 350","637-17",3e-04
"SonyID700_3L","Alexa Fluor 350","637-18",6e-04
"SonyID700_3L","Alexa Fluor 350","637-19",0.0019
"SonyID700_3L","Alexa Fluor 350","637-20",0
"SonyID700_3L","Alexa Fluor 350","637-21",5e-04
"SonyID700_3L","Alexa Fluor 350","637-22",9e-04
"SonyID700_3L","Alexa Fluor 350","637-23",0
"SonyID700_3L","Alexa Fluor 350","637-24",0
"SonyID700_3L","Alexa Fluor 350","637-25",0
"SonyID700_3L","Alexa Fluor 350","637-26",0
"SonyID700_3L","Alexa Fluor 350","637-27",0
"SonyID700_3L","Alexa Fluor 350","637-28",9e-04
"SonyID700_3L","Alexa Fluor 350","637-29",0
"SonyID700_3L","Alexa Fluor 350","637-30",0
"SonyID700_3L","Alexa Fluor 350","637-31",0
"SonyID700_3L","Alexa Fluor 350","637-32",0.0031
"SonyID700_3L","Alexa Fluor 350","637-33",0
"SonyID700_3L","Alexa Fluor 350","637-34",0
"SonyID700_3L","Alexa Fluor 350","637-35",0.0011
"SonyID700_3L","0. Alexa Fluor 350","x",NA
"SonyID700_3L","0. Alexa Fluor 350","x",NA
"SonyID700_3L","0. Alexa Fluor 350","x",NA
"SonyID700_3L","Alexa Fluor 488","405-1",0.000764297
"SonyID700_3L","Alexa Fluor 488","405-2",0.000947197
"SonyID700_3L","Alexa Fluor 488","405-3",0.000455312
"SonyID700_3L","Alexa Fluor 488","405-4",0.03111393
"SonyID700_3L","Alexa Fluor 488","405-5",0.04581358
"SonyID700_3L","Alexa Fluor 488","405-6",0.06554732
"SonyID700_3L","Alexa Fluor 488","405-7",0.05598282
"SonyID700_3L","Alexa Fluor 488","405-8",0.03319399
"SonyID700_3L","Alexa Fluor 488","405-9",0.007610184
"SonyID700_3L","Alexa Fluor 488","405-10",0.002844839
"SonyID700_3L","Alexa Fluor 488","405-11",0.00714797
"SonyID700_3L","Alexa Fluor 488","405-12",0.005448095
"SonyID700_3L","Alexa Fluor 488","405-13",0.003276425
"SonyID700_3L","Alexa Fluor 488","405-14",0.00302818
"SonyID700_3L","Alexa Fluor 488","405-15",0.001038509
"SonyID700_3L","Alexa Fluor 488","405-16",1.56e-05
"SonyID700_3L","Alexa Fluor 488","405-17",0.000470465
"SonyID700_3L","Alexa Fluor 488","405-18",0.000618039
"SonyID700_3L","Alexa Fluor 488","405-19",0
"SonyID700_3L","Alexa Fluor 488","405-20",0.000606729
"SonyID700_3L","Alexa Fluor 488","405-21",9e-05
"SonyID700_3L","Alexa Fluor 488","405-22",4.79e-05
"SonyID700_3L","Alexa Fluor 488","405-23",0
"SonyID700_3L","Alexa Fluor 488","405-24",0.000239744
"SonyID700_3L","Alexa Fluor 488","405-25",0.00029212
"SonyID700_3L","Alexa Fluor 488","405-26",0.000535226
"SonyID700_3L","Alexa Fluor 488","405-27",0.000371734
"SonyID700_3L","Alexa Fluor 488","405-28",0.000209006
"SonyID700_3L","Alexa Fluor 488","405-29",0
"SonyID700_3L","Alexa Fluor 488","405-30",0.000196015
"SonyID700_3L","Alexa Fluor 488","405-31",0
"SonyID700_3L","Alexa Fluor 488","405-32",0
"SonyID700_3L","Alexa Fluor 488","405-33",0
"SonyID700_3L","Alexa Fluor 488","405-34",0
"SonyID700_3L","Alexa Fluor 488","405-35",0
"SonyID700_3L","Alexa Fluor 488","488-1",0.4239545
"SonyID700_3L","Alexa Fluor 488","488-2",0.8150106
"SonyID700_3L","Alexa Fluor 488","488-3",1
"SonyID700_3L","Alexa Fluor 488","488-4",0.7656018
"SonyID700_3L","Alexa Fluor 488","488-5",0.4346918
"SonyID700_3L","Alexa Fluor 488","488-6",0.07020411
"SonyID700_3L","Alexa Fluor 488","488-7",0.06718791
"SonyID700_3L","Alexa Fluor 488","488-8",0.1395516
"SonyID700_3L","Alexa Fluor 488","488-9",0.08999452
"SonyID700_3L","Alexa Fluor 488","488-10",0.05636653
"SonyID700_3L","Alexa Fluor 488","488-11",0.03477693
"SonyID700_3L","Alexa Fluor 488","488-12",0.01018146
"SonyID700_3L","Alexa Fluor 488","488-13",0.001828972
"SonyID700_3L","Alexa Fluor 488","488-14",0.007394489
"SonyID700_3L","Alexa Fluor 488","488-15",0.005678789
"SonyID700_3L","Alexa Fluor 488","488-16",0.003911518
"SonyID700_3L","Alexa Fluor 488","488-17",0.002681891
"SonyID700_3L","Alexa Fluor 488","488-18",0.001719462
"SonyID700_3L","Alexa Fluor 488","488-19",0.00106014
"SonyID700_3L","Alexa Fluor 488","488-20",0.000955256
"SonyID700_3L","Alexa Fluor 488","488-21",0.002246803
"SonyID700_3L","Alexa Fluor 488","488-22",0.005922141
"SonyID700_3L","Alexa Fluor 488","488-23",0.009279284
"SonyID700_3L","Alexa Fluor 488","488-24",0.009604969
"SonyID700_3L","Alexa Fluor 488","488-25",0.007280935
"SonyID700_3L","Alexa Fluor 488","488-26",0.003665369
"SonyID700_3L","Alexa Fluor 488","488-27",0.001422714
"SonyID700_3L","Alexa Fluor 488","488-28",0.000463131
"SonyID700_3L","Alexa Fluor 488","488-29",0.00069523
"SonyID700_3L","Alexa Fluor 488","488-30",0.000651521
"SonyID700_3L","Alexa Fluor 488","488-31",0.000408598
"SonyID700_3L","Alexa Fluor 488","488-32",0.000418908
"SonyID700_3L","Alexa Fluor 488","637-17",1.36e-05
"SonyID700_3L","Alexa Fluor 488","637-18",5.08e-05
"SonyID700_3L","Alexa Fluor 488","637-19",2.19e-05
"SonyID700_3L","Alexa Fluor 488","637-20",1.15e-05
"SonyID700_3L","Alexa Fluor 488","637-21",1.22e-05
"SonyID700_3L","Alexa Fluor 488","637-22",0
"SonyID700_3L","Alexa Fluor 488","637-23",5.91e-05
"SonyID700_3L","Alexa Fluor 488","637-24",6.12e-05
"SonyID700_3L","Alexa Fluor 488","637-25",0
"SonyID700_3L","Alexa Fluor 488","637-26",0
"SonyID700_3L","Alexa Fluor 488","637-27",0.000172135
"SonyID700_3L","Alexa Fluor 488","637-28",1.13e-05
"SonyID700_3L","Alexa Fluor 488","637-29",0
"SonyID700_3L","Alexa Fluor 488","637-30",4.58e-05
"SonyID700_3L","Alexa Fluor 488","637-31",0
"SonyID700_3L","Alexa Fluor 488","637-32",0.00012236
"SonyID700_3L","Alexa Fluor 488","637-33",0.000172347
"SonyID700_3L","Alexa Fluor 488","637-34",9.15e-05
"SonyID700_3L","Alexa Fluor 488","637-35",0
"SonyID700_3L","Alexa Fluor 532","405-1",0.009189457
"SonyID700_3L","Alexa Fluor 532","405-2",0.0145966
"SonyID700_3L","Alexa Fluor 532","405-3",0.00957536
"SonyID700_3L","Alexa Fluor 532","405-4",0.02504066
"SonyID700_3L","Alexa Fluor 532","405-5",0.01906341
"SonyID700_3L","Alexa Fluor 532","405-6",0.02425686
"SonyID700_3L","Alexa Fluor 532","405-7",0.06084985
"SonyID700_3L","Alexa Fluor 532","405-8",0.1005102
"SonyID700_3L","Alexa Fluor 532","405-9",0.03056059
"SonyID700_3L","Alexa Fluor 532","405-10",0.01737682
"SonyID700_3L","Alexa Fluor 532","405-11",0.05193532
"SonyID700_3L","Alexa Fluor 532","405-12",0.0468819
"SonyID700_3L","Alexa Fluor 532","405-13",0.0349095
"SonyID700_3L","Alexa Fluor 532","405-14",0.02939457
"SonyID700_3L","Alexa Fluor 532","405-15",0.007725663
"SonyID700_3L","Alexa Fluor 532","405-16",0.003380081
"SonyID700_3L","Alexa Fluor 532","405-17",0.005736643
"SonyID700_3L","Alexa Fluor 532","405-18",0.007183245
"SonyID700_3L","Alexa Fluor 532","405-19",0.002091272
"SonyID700_3L","Alexa Fluor 532","405-20",0.004119038
"SonyID700_3L","Alexa Fluor 532","405-21",0
"SonyID700_3L","Alexa Fluor 532","405-22",0.003916801
"SonyID700_3L","Alexa Fluor 532","405-23",0.000541576
"SonyID700_3L","Alexa Fluor 532","405-24",0
"SonyID700_3L","Alexa Fluor 532","405-25",0
"SonyID700_3L","Alexa Fluor 532","405-26",0
"SonyID700_3L","Alexa Fluor 532","405-27",0
"SonyID700_3L","Alexa Fluor 532","405-28",0
"SonyID700_3L","Alexa Fluor 532","405-29",0
"SonyID700_3L","Alexa Fluor 532","405-30",0.000527882
"SonyID700_3L","Alexa Fluor 532","405-31",0
"SonyID700_3L","Alexa Fluor 532","405-32",0.000245132
"SonyID700_3L","Alexa Fluor 532","405-33",0
"SonyID700_3L","Alexa Fluor 532","405-34",0
"SonyID700_3L","Alexa Fluor 532","405-35",0
"SonyID700_3L","Alexa Fluor 532","488-1",0.005389465
"SonyID700_3L","Alexa Fluor 532","488-2",0.01816268
"SonyID700_3L","Alexa Fluor 532","488-3",0.1586823
"SonyID700_3L","Alexa Fluor 532","488-4",0.6536496
"SonyID700_3L","Alexa Fluor 532","488-5",1
"SonyID700_3L","Alexa Fluor 532","488-6",0.2128696
"SonyID700_3L","Alexa Fluor 532","488-7",0.3010625
"SonyID700_3L","Alexa Fluor 532","488-8",0.675482
"SonyID700_3L","Alexa Fluor 532","488-9",0.5108597
"SonyID700_3L","Alexa Fluor 532","488-10",0.3664304
"SonyID700_3L","Alexa Fluor 532","488-11",0.2423787
"SonyID700_3L","Alexa Fluor 532","488-12",0.07003446
"SonyID700_3L","Alexa Fluor 532","488-13",0.01441937
"SonyID700_3L","Alexa Fluor 532","488-14",0.05790927
"SonyID700_3L","Alexa Fluor 532","488-15",0.04764438
"SonyID700_3L","Alexa Fluor 532","488-16",0.031909
"SonyID700_3L","Alexa Fluor 532","488-17",0.02280656
"SonyID700_3L","Alexa Fluor 532","488-18",0.01311815
"SonyID700_3L","Alexa Fluor 532","488-19",0.009334186
"SonyID700_3L","Alexa Fluor 532","488-20",0.00498882
"SonyID700_3L","Alexa Fluor 532","488-21",0.003875371
"SonyID700_3L","Alexa Fluor 532","488-22",0.002102437
"SonyID700_3L","Alexa Fluor 532","488-23",0.004613097
"SonyID700_3L","Alexa Fluor 532","488-24",0.005786489
"SonyID700_3L","Alexa Fluor 532","488-25",0.009555991
"SonyID700_3L","Alexa Fluor 532","488-26",0.007010989
"SonyID700_3L","Alexa Fluor 532","488-27",0.005888648
"SonyID700_3L","Alexa Fluor 532","488-28",0.001857735
"SonyID700_3L","Alexa Fluor 532","488-29",0.004758961
"SonyID700_3L","Alexa Fluor 532","488-30",0.002758046
"SonyID700_3L","Alexa Fluor 532","488-31",0.003977806
"SonyID700_3L","Alexa Fluor 532","488-32",0.001236281
"SonyID700_3L","Alexa Fluor 532","637-17",0
"SonyID700_3L","Alexa Fluor 532","637-18",0.000350016
"SonyID700_3L","Alexa Fluor 532","637-19",0.000470051
"SonyID700_3L","Alexa Fluor 532","637-20",0.001889152
"SonyID700_3L","Alexa Fluor 532","637-21",0.001174064
"SonyID700_3L","Alexa Fluor 532","637-22",0.000909229
"SonyID700_3L","Alexa Fluor 532","637-23",0.001564028
"SonyID700_3L","Alexa Fluor 532","637-24",0.000932131
"SonyID700_3L","Alexa Fluor 532","637-25",0.00061058
"SonyID700_3L","Alexa Fluor 532","637-26",0
"SonyID700_3L","Alexa Fluor 532","637-27",0
"SonyID700_3L","Alexa Fluor 532","637-28",0
"SonyID700_3L","Alexa Fluor 532","637-29",0
"SonyID700_3L","Alexa Fluor 532","637-30",0
"SonyID700_3L","Alexa Fluor 532","637-31",0
"SonyID700_3L","Alexa Fluor 532","637-32",0
"SonyID700_3L","Alexa Fluor 532","637-33",0
"SonyID700_3L","Alexa Fluor 532","637-34",0
"SonyID700_3L","Alexa Fluor 532","637-35",0
"SonyID700_3L","Alexa Fluor 594","405-1",0.000591225
"SonyID700_3L","Alexa Fluor 594","405-2",0.000730395
"SonyID700_3L","Alexa Fluor 594","405-3",0.00050454
"SonyID700_3L","Alexa Fluor 594","405-4",0
"SonyID700_3L","Alexa Fluor 594","405-5",0.000292339
"SonyID700_3L","Alexa Fluor 594","405-6",0.000735764
"SonyID700_3L","Alexa Fluor 594","405-7",0.000306003
"SonyID700_3L","Alexa Fluor 594","405-8",0.000979781
"SonyID700_3L","Alexa Fluor 594","405-9",0
"SonyID700_3L","Alexa Fluor 594","405-10",0.004913431
"SonyID700_3L","Alexa Fluor 594","405-11",0.04392863
"SonyID700_3L","Alexa Fluor 594","405-12",0.1872877
"SonyID700_3L","Alexa Fluor 594","405-13",0.4581841
"SonyID700_3L","Alexa Fluor 594","405-14",0.7658101
"SonyID700_3L","Alexa Fluor 594","405-15",0.3871819
"SonyID700_3L","Alexa Fluor 594","405-16",0.04506533
"SonyID700_3L","Alexa Fluor 594","405-17",0.2571976
"SonyID700_3L","Alexa Fluor 594","405-18",0.277173
"SonyID700_3L","Alexa Fluor 594","405-19",0.223403
"SonyID700_3L","Alexa Fluor 594","405-20",0.1796462
"SonyID700_3L","Alexa Fluor 594","405-21",0.1395289
"SonyID700_3L","Alexa Fluor 594","405-22",0.09808224
"SonyID700_3L","Alexa Fluor 594","405-23",0.06851228
"SonyID700_3L","Alexa Fluor 594","405-24",0.04847258
"SonyID700_3L","Alexa Fluor 594","405-25",0.03676577
"SonyID700_3L","Alexa Fluor 594","405-26",0.02916154
"SonyID700_3L","Alexa Fluor 594","405-27",0.02217193
"SonyID700_3L","Alexa Fluor 594","405-28",0.0179903
"SonyID700_3L","Alexa Fluor 594","405-29",0.01332257
"SonyID700_3L","Alexa Fluor 594","405-30",0.01084856
"SonyID700_3L","Alexa Fluor 594","405-31",0.007164148
"SonyID700_3L","Alexa Fluor 594","405-32",0.006073847
"SonyID700_3L","Alexa Fluor 594","405-33",0.005037604
"SonyID700_3L","Alexa Fluor 594","405-34",0.005190854
"SonyID700_3L","Alexa Fluor 594","405-35",0.003054522
"SonyID700_3L","Alexa Fluor 594","488-1",0
"SonyID700_3L","Alexa Fluor 594","488-2",0
"SonyID700_3L","Alexa Fluor 594","488-3",0.00013527
"SonyID700_3L","Alexa Fluor 594","488-4",7.12e-05
"SonyID700_3L","Alexa Fluor 594","488-5",0.000267657
"SonyID700_3L","Alexa Fluor 594","488-6",4.46e-05
"SonyID700_3L","Alexa Fluor 594","488-7",0.001307761
"SonyID700_3L","Alexa Fluor 594","488-8",0.009388707
"SonyID700_3L","Alexa Fluor 594","488-9",0.03090249
"SonyID700_3L","Alexa Fluor 594","488-10",0.06271765
"SonyID700_3L","Alexa Fluor 594","488-11",0.07438123
"SonyID700_3L","Alexa Fluor 594","488-12",0.02720055
"SonyID700_3L","Alexa Fluor 594","488-13",0.006415971
"SonyID700_3L","Alexa Fluor 594","488-14",0.02659261
"SonyID700_3L","Alexa Fluor 594","488-15",0.0234261
"SonyID700_3L","Alexa Fluor 594","488-16",0.01915642
"SonyID700_3L","Alexa Fluor 594","488-17",0.01563132
"SonyID700_3L","Alexa Fluor 594","488-18",0.01098094
"SonyID700_3L","Alexa Fluor 594","488-19",0.007979301
"SonyID700_3L","Alexa Fluor 594","488-20",0.005276604
"SonyID700_3L","Alexa Fluor 594","488-21",0.004033912
"SonyID700_3L","Alexa Fluor 594","488-22",0.003020806
"SonyID700_3L","Alexa Fluor 594","488-23",0.002421062
"SonyID700_3L","Alexa Fluor 594","488-24",0.001842059
"SonyID700_3L","Alexa Fluor 594","488-25",0.001475884
"SonyID700_3L","Alexa Fluor 594","488-26",0.001087082
"SonyID700_3L","Alexa Fluor 594","488-27",0.000979683
"SonyID700_3L","Alexa Fluor 594","488-28",0.00064985
"SonyID700_3L","Alexa Fluor 594","488-29",0.000458886
"SonyID700_3L","Alexa Fluor 594","488-30",0.000358351
"SonyID700_3L","Alexa Fluor 594","488-31",0.000627769
"SonyID700_3L","Alexa Fluor 594","488-32",0.00057161
"SonyID700_3L","Alexa Fluor 594","637-17",0.01093866
"SonyID700_3L","Alexa Fluor 594","637-18",0.01261405
"SonyID700_3L","Alexa Fluor 594","637-19",0.0110679
"SonyID700_3L","Alexa Fluor 594","637-20",0.009464942
"SonyID700_3L","Alexa Fluor 594","637-21",0.007754146
"SonyID700_3L","Alexa Fluor 594","637-22",0.006253365
"SonyID700_3L","Alexa Fluor 594","637-23",0.004705228
"SonyID700_3L","Alexa Fluor 594","637-24",0.003612039
"SonyID700_3L","Alexa Fluor 594","637-25",0.002533485
"SonyID700_3L","Alexa Fluor 594","637-26",0.001977995
"SonyID700_3L","Alexa Fluor 594","637-27",0.001670436
"SonyID700_3L","Alexa Fluor 594","637-28",0.001325843
"SonyID700_3L","Alexa Fluor 594","637-29",0.000834073
"SonyID700_3L","Alexa Fluor 594","637-30",0.00084175
"SonyID700_3L","Alexa Fluor 594","637-31",0.000437356
"SonyID700_3L","Alexa Fluor 594","637-32",0.000494883
"SonyID700_3L","Alexa Fluor 594","637-33",0.000306675
"SonyID700_3L","Alexa Fluor 594","637-34",0.000313228
"SonyID700_3L","Alexa Fluor 594","637-35",0.000110387
"SonyID700_3L","Alexa Fluor 647","405-1",0.000699235
"SonyID700_3L","Alexa Fluor 647","405-2",0.001517146
"SonyID700_3L","Alexa Fluor 647","405-3",0.001042493
"SonyID700_3L","Alexa Fluor 647","405-4",0.001859498
"SonyID700_3L","Alexa Fluor 647","405-5",0.002025325
"SonyID700_3L","Alexa Fluor 647","405-6",0.001496836
"SonyID700_3L","Alexa Fluor 647","405-7",0.001545553
"SonyID700_3L","Alexa Fluor 647","405-8",0.001141627
"SonyID700_3L","Alexa Fluor 647","405-9",0.000383581
"SonyID700_3L","Alexa Fluor 647","405-10",0.000311595
"SonyID700_3L","Alexa Fluor 647","405-11",0.000280574
"SonyID700_3L","Alexa Fluor 647","405-12",0.000501136
"SonyID700_3L","Alexa Fluor 647","405-13",0.000349812
"SonyID700_3L","Alexa Fluor 647","405-14",0.000461978
"SonyID700_3L","Alexa Fluor 647","405-15",0.000117321
"SonyID700_3L","Alexa Fluor 647","405-16",0.00045845
"SonyID700_3L","Alexa Fluor 647","405-17",0.004740613
"SonyID700_3L","Alexa Fluor 647","405-18",0.01316331
"SonyID700_3L","Alexa Fluor 647","405-19",0.01937061
"SonyID700_3L","Alexa Fluor 647","405-20",0.01687272
"SonyID700_3L","Alexa Fluor 647","405-21",0.01227385
"SonyID700_3L","Alexa Fluor 647","405-22",0.009214077
"SonyID700_3L","Alexa Fluor 647","405-23",0.006881197
"SonyID700_3L","Alexa Fluor 647","405-24",0.005144604
"SonyID700_3L","Alexa Fluor 647","405-25",0.003841705
"SonyID700_3L","Alexa Fluor 647","405-26",0.003179777
"SonyID700_3L","Alexa Fluor 647","405-27",0.002415139
"SonyID700_3L","Alexa Fluor 647","405-28",0.00205519
"SonyID700_3L","Alexa Fluor 647","405-29",0.001429099
"SonyID700_3L","Alexa Fluor 647","405-30",0.001127553
"SonyID700_3L","Alexa Fluor 647","405-31",0.000715003
"SonyID700_3L","Alexa Fluor 647","405-32",0.000822959
"SonyID700_3L","Alexa Fluor 647","405-33",0.000626519
"SonyID700_3L","Alexa Fluor 647","405-34",0.00041261
"SonyID700_3L","Alexa Fluor 647","405-35",0
"SonyID700_3L","Alexa Fluor 647","488-1",0
"SonyID700_3L","Alexa Fluor 647","488-2",0
"SonyID700_3L","Alexa Fluor 647","488-3",9.01e-05
"SonyID700_3L","Alexa Fluor 647","488-4",0
"SonyID700_3L","Alexa Fluor 647","488-5",1.7e-05
"SonyID700_3L","Alexa Fluor 647","488-6",0
"SonyID700_3L","Alexa Fluor 647","488-7",0
"SonyID700_3L","Alexa Fluor 647","488-8",4.79e-06
"SonyID700_3L","Alexa Fluor 647","488-9",0
"SonyID700_3L","Alexa Fluor 647","488-10",0
"SonyID700_3L","Alexa Fluor 647","488-11",0
"SonyID700_3L","Alexa Fluor 647","488-12",0
"SonyID700_3L","Alexa Fluor 647","488-13",0.000252739
"SonyID700_3L","Alexa Fluor 647","488-14",0.001553952
"SonyID700_3L","Alexa Fluor 647","488-15",0.003838076
"SonyID700_3L","Alexa Fluor 647","488-16",0.004922546
"SonyID700_3L","Alexa Fluor 647","488-17",0.004015706
"SonyID700_3L","Alexa Fluor 647","488-18",0.002467437
"SonyID700_3L","Alexa Fluor 647","488-19",0.001574141
"SonyID700_3L","Alexa Fluor 647","488-20",0.000997865
"SonyID700_3L","Alexa Fluor 647","488-21",0.000815527
"SonyID700_3L","Alexa Fluor 647","488-22",0.000769005
"SonyID700_3L","Alexa Fluor 647","488-23",0.000679187
"SonyID700_3L","Alexa Fluor 647","488-24",0.000310167
"SonyID700_3L","Alexa Fluor 647","488-25",0.000302686
"SonyID700_3L","Alexa Fluor 647","488-26",0.000192326
"SonyID700_3L","Alexa Fluor 647","488-27",0.000177004
"SonyID700_3L","Alexa Fluor 647","488-28",0
"SonyID700_3L","Alexa Fluor 647","488-29",8.49e-05
"SonyID700_3L","Alexa Fluor 647","488-30",0
"SonyID700_3L","Alexa Fluor 647","488-31",1.92e-05
"SonyID700_3L","Alexa Fluor 647","488-32",0
"SonyID700_3L","Alexa Fluor 647","637-17",0.4940348
"SonyID700_3L","Alexa Fluor 647","637-18",0.8127921
"SonyID700_3L","Alexa Fluor 647","637-19",1
"SonyID700_3L","Alexa Fluor 647","637-20",0.851732
"SonyID700_3L","Alexa Fluor 647","637-21",0.5848616
"SonyID700_3L","Alexa Fluor 647","637-22",0.4032512
"SonyID700_3L","Alexa Fluor 647","637-23",0.3255948
"SonyID700_3L","Alexa Fluor 647","637-24",0.2734944
"SonyID700_3L","Alexa Fluor 647","637-25",0.2341452
"SonyID700_3L","Alexa Fluor 647","637-26",0.1844851
"SonyID700_3L","Alexa Fluor 647","637-27",0.1364755
"SonyID700_3L","Alexa Fluor 647","637-28",0.09398295
"SonyID700_3L","Alexa Fluor 647","637-29",0.06665543
"SonyID700_3L","Alexa Fluor 647","637-30",0.04976873
"SonyID700_3L","Alexa Fluor 647","637-31",0.03979435
"SonyID700_3L","Alexa Fluor 647","637-32",0.03223836
"SonyID700_3L","Alexa Fluor 647","637-33",0.02556241
"SonyID700_3L","Alexa Fluor 647","637-34",0.01879178
"SonyID700_3L","Alexa Fluor 647","637-35",0.01452148
"SonyID700_3L","Alexa Fluor 660","405-1",0.002320032
"SonyID700_3L","Alexa Fluor 660","405-2",0.003552148
"SonyID700_3L","Alexa Fluor 660","405-3",0.002225617
"SonyID700_3L","Alexa Fluor 660","405-4",0.004154761
"SonyID700_3L","Alexa Fluor 660","405-5",0.004283352
"SonyID700_3L","Alexa Fluor 660","405-6",0.00641204
"SonyID700_3L","Alexa Fluor 660","405-7",0.002652955
"SonyID700_3L","Alexa Fluor 660","405-8",0.002808335
"SonyID700_3L","Alexa Fluor 660","405-9",0
"SonyID700_3L","Alexa Fluor 660","405-10",0.000510278
"SonyID700_3L","Alexa Fluor 660","405-11",0.000380934
"SonyID700_3L","Alexa Fluor 660","405-12",0.001016436
"SonyID700_3L","Alexa Fluor 660","405-13",0.000358677
"SonyID700_3L","Alexa Fluor 660","405-14",0.000668129
"SonyID700_3L","Alexa Fluor 660","405-15",0.000203283
"SonyID700_3L","Alexa Fluor 660","405-16",0.000630192
"SonyID700_3L","Alexa Fluor 660","405-17",0.004072579
"SonyID700_3L","Alexa Fluor 660","405-18",0.01834404
"SonyID700_3L","Alexa Fluor 660","405-19",0.04458826
"SonyID700_3L","Alexa Fluor 660","405-20",0.08346839
"SonyID700_3L","Alexa Fluor 660","405-21",0.1099016
"SonyID700_3L","Alexa Fluor 660","405-22",0.100921
"SonyID700_3L","Alexa Fluor 660","405-23",0.0755026
"SonyID700_3L","Alexa Fluor 660","405-24",0.05237253
"SonyID700_3L","Alexa Fluor 660","405-25",0.03780689
"SonyID700_3L","Alexa Fluor 660","405-26",0.02951495
"SonyID700_3L","Alexa Fluor 660","405-27",0.02280982
"SonyID700_3L","Alexa Fluor 660","405-28",0.01742458
"SonyID700_3L","Alexa Fluor 660","405-29",0.01390597
"SonyID700_3L","Alexa Fluor 660","405-30",0.01181997
"SonyID700_3L","Alexa Fluor 660","405-31",0.007119122
"SonyID700_3L","Alexa Fluor 660","405-32",0.00569561
